customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges
2267-WTPYD;Female;1;Yes;No;57;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);94;5438.95
0270-THENM;Male;0;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Bank transfer (automatic);69.85;5102.35
2446-PLQVO;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70.3;70.3
4707-MAXGU;Male;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25.85;1872.2
2710-WYVXG;Female;0;No;No;3;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Two year;No;Mailed check;71.1;213.35
3005-NFMTA;Male;1;No;No;55;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;98.8;5617.75
6300-BWMJX;Female;0;Yes;No;59;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;No;Electronic check;93.35;5386.5
8784-CGILN;Female;0;No;No;18;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);99.85;1776.95
5389-FFVKB;Male;1;Yes;No;32;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);80.3;2483.05
7009-LGECI;Female;0;No;No;4;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);50.55;235.65
8444-WRIDW;Female;1;No;No;66;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);80.45;5224.35
5022-KVDQT;Male;0;No;No;27;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;81.3;2272.8
7976-CICYS;Male;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20.7;83.75
1036-GUDCL;Male;0;Yes;Yes;60;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);79.05;4663.4
2005-DWQZJ;Female;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19.05;201.7
8148-WOCMK;Male;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.6;125
7815-PDTHL;Male;0;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20.2;684.4
9451-LPGOO;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;86.8;620.35
9173-IVZVP;Female;0;Yes;Yes;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20.9;1146.05
9129-UXERG;Female;1;No;No;18;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);103.6;1806.35
3635-JBPSG;Female;0;No;No;15;No;No phone service;DSL;No;Yes;No;No;No;Yes;Two year;Yes;Mailed check;38.8;603
7964-ZRKKG;Male;0;Yes;No;67;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;One year;Yes;Bank transfer (automatic);88.4;5798.3
5868-YWPDW;Male;1;Yes;No;6;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;84.2;519.15
6229-LSCKB;Male;1;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79.7;497.6
2025-JKFWI;Male;0;No;No;13;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;99;1301.7
4078-SAYYN;Female;0;No;No;11;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100.75;1129.75
1724-IQWNM;Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19.3;19.3
8217-QYOHV;Male;0;No;No;5;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;55.75;266.95
5546-QUERU;Male;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;19.95;257
9940-HPQPG;Female;0;Yes;No;9;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);91.75;865.8
6897-UUBNU;Male;0;No;No;29;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;Month-to-month;No;Mailed check;89.65;2623.65
6127-IYJOZ;Male;1;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45.85;45.85
6618-RYATB;Female;0;No;No;1;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;79.55;79.55
8930-XOTDP;Female;0;Yes;Yes;18;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Mailed check;55.95;1082.8
5916-QEWPT;Female;0;Yes;No;2;Yes;No;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;No;Credit card (automatic);69;147.8
5060-TQUQN;Male;0;Yes;Yes;30;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);83.55;2570.2
0531-XBKMM;Male;0;No;Yes;66;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Two year;No;Bank transfer (automatic);65.7;4378.9
8465-SBRXP;Male;0;Yes;Yes;38;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);94.9;3616.25
2408-PSJVE;Male;0;Yes;Yes;44;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;61.9;2924.05
9079-YEXQJ;Female;0;No;No;54;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;No;Electronic check;111.1;6014.85
9700-ZCLOT;Male;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20;32.7
8738-JOKAR;Female;0;No;No;42;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;One year;Yes;Mailed check;67.7;2882.25
4534-WGCIR;Female;0;Yes;Yes;58;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25.15;1509.9
1930-WNXSB;Male;0;Yes;Yes;58;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;92.85;5305.05
2685-SREOM;Female;0;Yes;Yes;25;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;89.1;2368.4
3508-CFVZL;Female;0;No;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;111.3;7985.9
0402-CQAJN;Female;0;No;No;37;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);101.9;3545.35
6692-UDPJC;Female;0;Yes;Yes;14;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;91.65;1301
1273-MTETI;Female;1;No;No;4;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;88.85;372.45
0657-DOGUM;Female;0;Yes;No;48;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;Yes;Bank transfer (automatic);60.6;2985.25
5480-HPRRX;Female;1;No;No;3;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;25.3;77.75
8792-AOROI;Female;0;Yes;No;8;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Two year;No;Mailed check;65.5;564.35
0295-PPHDO;Male;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95.45;95.45
5146-YYFRZ;Male;0;No;No;67;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19.95;1311.75
1195-OIYEJ;Male;0;No;No;13;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;91.1;1135.7
5906-CVLHP;Female;0;Yes;Yes;45;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);54.15;2319.8
3452-SRFEG;Male;0;No;No;49;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74.6;3720.35
4070-OKWVH;Female;0;Yes;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;No;Bank transfer (automatic);94.6;5025.8
5297-MDOIR;Female;0;Yes;No;63;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);81.15;5224.5
6369-MCAKO;Female;0;Yes;Yes;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);89.05;6185.8
4926-UMJZD;Female;0;Yes;No;31;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;49.2;1498.55
6848-HJTXY;Female;0;Yes;No;64;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.45;1208.6
6341-AEVKX;Female;0;Yes;No;62;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;104.3;6613.65
4501-EQDRN;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69.7;69.7
2990-HWIML;Female;0;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89.5;573.3
0682-USIXD;Female;0;Yes;No;21;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;86.05;1818.9
6976-BWGLQ;Female;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25.2;1787.35
7078-NVFAM;Female;0;Yes;Yes;32;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;35.15;1051.05
8065-QBYTO;Female;1;No;No;71;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;One year;Yes;Credit card (automatic);99.65;7181.25
2133-TSRRM;Female;0;No;Yes;34;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);105.35;3688.6
7384-GHBPI;Male;0;Yes;No;3;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;35.15;99.75
7603-USHJS;Male;0;No;Yes;12;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73.75;871.4
7234-FECYN;Female;1;No;No;8;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;101.35;780.5
2511-ALLCS;Female;0;Yes;Yes;35;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24.3;821.6
3191-CSNMG;Female;0;Yes;Yes;3;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80.7;239.45
7952-OBOYL;Male;0;No;No;3;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Mailed check;89.85;244.45
7470-DYNOE;Male;0;No;No;53;Yes;No;DSL;No;No;Yes;No;No;Yes;One year;Yes;Electronic check;61.1;3357.9
7853-OETYL;Female;0;Yes;No;4;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;29.05;129.6
1545-ACTAS;Female;0;Yes;Yes;48;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);99.7;4977.2
5876-HZVZM;Female;0;Yes;Yes;6;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);55.9;365.35
1400-MMYXY;Male;1;Yes;No;3;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105.9;334.65
5126-RCXYW;Male;0;Yes;Yes;54;No;No phone service;DSL;No;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);46;2424.05
3085-QUOZK;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;43.95;43.95
2363-BJLSL;Male;0;No;No;62;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);80.4;4981.15
1956-YIFGE;Male;0;Yes;Yes;22;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Mailed check;100.05;2090.25
3926-CUQZX;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);45.1;45.1
7921-LMDFQ;Male;1;No;No;51;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);94;4905.75
2925-MXLSX;Female;0;No;No;30;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);68.95;2038.7
5820-PTRYM;Female;1;Yes;No;56;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);68.45;4014
9609-BENEA;Male;0;Yes;No;35;Yes;Yes;DSL;No;Yes;No;Yes;Yes;No;One year;Yes;Electronic check;69;2441.7
6211-WHMYA;Female;1;No;No;64;No;No phone service;DSL;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;43.85;2751
4459-BBGHE;Male;0;No;Yes;30;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;44.5;1307.8
9945-PSVIP;Female;0;Yes;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;18.7;383.65
1041-RXHRA;Female;0;No;No;41;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);70.25;2868.05
1750-CSKKM;Male;0;No;Yes;9;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;55.35;449.75
9108-EJFJP;Female;0;Yes;No;1;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;53.55;53.55
0530-IJVDB;Male;0;No;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;114.6;7882.5
0508-SQWPL;Female;0;Yes;Yes;57;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20.1;1087.7
2215-ZAFGX;Male;0;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85.5;791.7
8213-TAZPM;Female;0;Yes;Yes;69;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);108.75;7493.05
7142-HVGBG;Male;1;Yes;No;43;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103;4414.3
1304-SEGFY;Female;0;Yes;No;72;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;97.85;6841.3
7242-EDTYC;Male;0;No;Yes;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19.55;819.95
2904-GGUAZ;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Two year;Yes;Bank transfer (automatic);84.05;6052.25
8267-ZNYVZ;Female;0;Yes;No;33;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;103.75;3361.05
5136-GFPMB;Male;0;No;No;54;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);89.4;4869.5
2595-KIWPV;Male;0;No;Yes;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19.7;509.3
5243-SAOTC;Male;0;No;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79.85;4308.25
9398-MMQTO;Male;0;No;No;3;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);74.45;221.1
7619-PLRLP;Female;0;Yes;No;53;Yes;Yes;DSL;Yes;Yes;Yes;No;No;Yes;One year;No;Bank transfer (automatic);74.1;3833.95
6457-GIRWB;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69.35;69.35
6508-NJYRO;Male;0;Yes;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;18.8;294.95
1450-SKCVI;Female;0;No;No;56;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;73.85;4092.85
4710-NKCAW;Male;0;Yes;Yes;5;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Credit card (automatic);64.4;316.9
5306-BVTKJ;Male;0;Yes;Yes;48;Yes;No;DSL;No;Yes;Yes;No;No;No;One year;Yes;Credit card (automatic);55.8;2651.2
0357-NVCRI;Female;0;No;Yes;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);20.05;471.7
5570-PTWEH;Female;0;Yes;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);75.15;216.75
2371-KFUOG;Male;0;No;No;58;Yes;No;Fiber optic;Yes;Yes;No;No;Yes;Yes;One year;No;Bank transfer (automatic);99.15;5720.95
0463-ZSDNT;Male;0;No;No;10;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);56.75;503.25
6502-MJQAE;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69.6;69.6
6257-DTAYD;Male;0;Yes;No;71;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);104.15;7365.3
4616-ULAOA;Female;0;Yes;Yes;65;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);110.8;7245.9
7693-LCKZL;Male;0;Yes;Yes;5;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;80.15;385
7746-AWNQW;Female;0;No;No;28;No;No phone service;DSL;No;No;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;35.75;961.4
5996-EBTKM;Female;0;Yes;Yes;67;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);69.9;4615.9
2758-RNWXS;Male;0;No;No;35;Yes;No;Fiber optic;Yes;No;No;Yes;No;Yes;One year;Yes;Electronic check;89.2;3251.3
2314-TNDJQ;Female;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);55.65;3880.05
2405-LBMUW;Female;0;Yes;Yes;61;No;No phone service;DSL;Yes;Yes;No;Yes;No;Yes;One year;Yes;Bank transfer (automatic);50.7;3088.75
3454-JFUBC;Male;1;No;No;68;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);20;1396
0032-PGELS;Female;0;Yes;Yes;1;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);30.5;30.5
9039-ZVJDC;Male;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19.1;53.05
6797-LNAQX;Male;0;Yes;Yes;70;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Two year;No;Bank transfer (automatic);98.3;6859.5
9013-AQORL;Female;0;No;Yes;48;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;Month-to-month;No;Credit card (automatic);45.55;2108.35
2898-MRKPI;Male;0;Yes;Yes;68;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Credit card (automatic);101.05;6770.5
2750-BJLSB;Female;0;No;No;47;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;103.7;4730.6
3648-GZPHF;Male;0;Yes;Yes;32;No;No phone service;DSL;No;No;Yes;Yes;No;No;One year;Yes;Mailed check;36.25;1151.05
2075-RMJIK;Female;0;Yes;Yes;5;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;49.4;232.55
9588-YRFHY;Male;0;No;No;49;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);19.9;1022.6
6394-MFYNG;Female;0;No;No;48;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);107.4;5121.3
1564-NTYXF;Female;1;No;No;13;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;82;1127.2
9364-YKUVW;Male;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19.8;309.4
5392-AKEMH;Female;0;No;No;12;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45.05;523.1
2451-YMUXS;Male;1;No;No;67;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Two year;Yes;Bank transfer (automatic);64.55;4250.1
3914-FDRHP;Male;0;No;No;9;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;No;Electronic check;86.25;770.5
3078-ZKNTS;Female;0;Yes;Yes;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);19.75;246.7
1024-KPRBB;Female;0;No;No;38;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;One year;Yes;Mailed check;89.1;3342
4690-PKDQG;Female;1;Yes;No;42;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;95.55;3930.6
8155-IBNHG;Female;0;Yes;No;24;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);75.4;1747.85
0886-QGENL;Female;1;Yes;No;27;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101.25;2754.45
9547-ITEFG;Male;0;Yes;Yes;9;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);102.6;897.75
1264-FUHCX;Female;0;Yes;No;49;No;No phone service;DSL;No;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);56.3;2780.6
7789-CRUVC;Female;1;Yes;No;61;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Month-to-month;Yes;Credit card (automatic);94.2;5895.45
6598-KELSS;Male;0;No;Yes;50;No;No phone service;DSL;Yes;Yes;No;No;Yes;No;One year;Yes;Bank transfer (automatic);43.05;2208.05
8739-WWKDU;Male;1;No;No;25;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;89.5;2196.15
8685-WHQPW;Female;1;No;No;22;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74.4;1692.6
4745-LSPLO;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20.5;20.5
8083-YTZES;Male;0;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74.35;265.35
7240-FQLHE;Female;1;Yes;No;18;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);99.75;1836.25
6664-FPDAC;Female;1;No;No;56;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;111.95;6418.9
